geometry,arm,snr0,information_factor,oldest_legacy,oldest_common,longest_run_legacy,longest_run_common,anchor_span_legacy,anchor_span_common,n_detectable_legacy,n_detectable_common,n_mask_bits_flipped,smallest_threshold_margin_relative,j_old_legacy,j_old_common,endpoint_moved,selfcheck_mask_reproduced
a090_i020,TOTAL_FLUX,3000.0,1.0,76.0,76.0,80.0,80.0,60.0,60.0,20,20,0,0.1452401162981607,283.5285486538461,283.5285486538461,False,True
a090_i020,TOTAL_FLUX,10000.0,1.0,84.0,84.0,88.0,88.0,68.0,68.0,22,22,0,0.12763589844942924,435.49476933059105,435.49476933059105,False,True
a090_i020,TOTAL_FLUX,30000.0,1.0,92.0,92.0,96.0,96.0,76.0,76.0,24,24,0,0.526727557276252,590.7105254330796,590.7105254330796,False,True
a090_i020,TOTAL_FLUX,100000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.9356693226928765,773.2969337882888,773.2969337882888,False,True
a090_i020,TOTAL_FLUX,1000000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9958412579232203,1139.4292508735246,1139.4292508735246,False,True
a090_i020,DELAY_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.932200786586821,0.018448441715967115,0.018448441715967115,False,True
a090_i020,DELAY_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.38980707928138947,0.16499535384667685,0.16499535384667685,False,True
a090_i020,DELAY_ONLY,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6354627571362486,1.72434069311283,1.72434069311283,False,True
a090_i020,DELAY_ONLY,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.6710655502433017,11.941822399682415,11.941822399682415,False,True
a090_i020,DELAY_ONLY,100.0,1.0,60.0,60.0,64.0,64.0,44.0,44.0,16,16,0,0.08699500212690303,64.187580394021,64.187580394021,False,True
a090_i020,DELAY_ONLY,300.0,1.0,76.0,76.0,80.0,80.0,60.0,60.0,20,20,0,0.3433023218038914,167.4418599721197,167.4418599721197,False,True
a090_i020,DELAY_ONLY,1000.0,1.0,84.0,84.0,88.0,88.0,68.0,68.0,22,22,0,0.1162586281555068,315.9312820981031,315.9312820981031,False,True
a090_i020,DELAY_ONLY,3000.0,1.0,92.0,92.0,96.0,96.0,76.0,76.0,24,24,0,0.1390215423877047,471.86865243705427,471.86865243705427,False,True
a090_i020,DELAY_ONLY,10000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.787039540648573,656.1665180041085,656.1665180041085,False,True
a090_i020,DELAY_ONLY,30000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9166441341628437,830.5707497644107,830.5707497644107,False,True
a090_i020,DELAY_ONLY,100000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9755395873002772,1026.5556477821094,1026.5556477821094,False,True
a090_i020,DELAY_ONLY,1000000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9999038963886862,1408.8447838857164,1408.8447838857164,False,True
a090_i020,SPATIAL_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9316483208310147,0.007103478094088692,0.007103478094088692,False,True
a090_i020,SPATIAL_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.3848348874791323,0.06309404309468092,0.06309404309468092,False,True
a090_i020,SPATIAL_ONLY,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6551858188243231,0.6143585282270924,0.6143585282270924,False,True
a090_i020,SPATIAL_ONLY,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.950840680194156,3.0160725662529124,3.0160725662529124,False,True
a090_i020,SPATIAL_ONLY,100.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.4537853354906227,8.887023251659068,8.887023251659068,False,True
a090_i020,SPATIAL_ONLY,300.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.9871176185445474,18.643921042064406,18.643921042064406,False,True
a090_i020,SPATIAL_ONLY,1000.0,1.0,24.0,24.0,28.0,28.0,8.0,8.0,7,7,0,0.8568624282727487,32.90558502112746,32.90558502112746,False,True
a090_i020,SPATIAL_ONLY,3000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.28823814554526184,48.835340061953,48.835340061953,False,True
a090_i020,SPATIAL_ONLY,10000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.8889793594371139,71.26091062953805,71.26091062953805,False,True
a090_i020,SPATIAL_ONLY,30000.0,1.0,28.0,28.0,32.0,32.0,12.0,12.0,8,8,0,0.0008142349340254373,95.34426728558267,95.34426728558267,False,True
a090_i020,SPATIAL_ONLY,100000.0,1.0,32.0,32.0,36.0,36.0,16.0,16.0,9,9,0,0.9965151411787231,126.61071714359296,126.61071714359296,False,True
a090_i020,SPATIAL_ONLY,1000000.0,1.0,32.0,32.0,36.0,36.0,16.0,16.0,9,9,0,0.6515141178723106,191.9209750553293,191.9209750553293,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9234368485604028,2.897654730082854,2.897654730082854,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.31093163704362525,21.720807478999266,21.720807478999266,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,10.0,1.0,76.0,76.0,80.0,80.0,60.0,60.0,20,20,0,0.21647417056940976,105.52223509133543,105.52223509133543,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,30.0,1.0,92.0,92.0,96.0,96.0,76.0,76.0,24,24,0,0.5152019816188225,240.93434657594744,240.93434657594744,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,100.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.9259204861438812,418.53430242206423,418.53430242206423,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,300.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.33328437529493105,590.184447090935,590.184447090935,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,1000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9914913055360887,784.3226180972657,784.3226180972657,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,3000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.9234217498247982,964.2928498669215,964.2928498669215,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,10000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.14913055360886884,1163.855948624985,1163.855948624985,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,30000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9996991282820827,1350.195704383402,1350.195704383402,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,100000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.9966569809120301,1556.8464029860238,1556.8464029860238,False,True
a090_i020,EQUALIZED_ORDER_SENSITIVITY,1000000.0,1.0,104.0,104.0,108.0,108.0,88.0,88.0,27,27,0,0.6656980912030166,1953.9850018847155,1953.9850018847155,False,True
a090_i020,PAIRING_DESTROYED,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9321061824186213,0.016440937169822843,0.016440937169822843,False,True
a090_i020,PAIRING_DESTROYED,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.3889556417675919,0.1468103250960864,0.1468103250960864,False,True
a090_i020,PAIRING_DESTROYED,10.0,1.0,16.0,16.0,20.0,20.0,0.0,0.0,5,5,0,0.6136260994853511,1.5114618326800204,1.5114618326800204,False,True
a090_i020,PAIRING_DESTROYED,30.0,1.0,20.0,20.0,24.0,24.0,4.0,4.0,6,6,0,0.49709597379673653,9.866433118249429,9.866433118249429,False,True
a090_i020,PAIRING_DESTROYED,100.0,1.0,44.0,44.0,48.0,48.0,28.0,28.0,12,12,0,0.11163356962386284,49.38670187932391,49.38670187932391,False,True
a090_i020,PAIRING_DESTROYED,300.0,1.0,72.0,72.0,76.0,76.0,56.0,56.0,19,19,0,0.19613612224452526,134.4073532940075,134.4073532940075,False,True
a090_i020,PAIRING_DESTROYED,1000.0,1.0,80.0,80.0,84.0,84.0,64.0,64.0,21,21,0,0.6541490362954783,269.28179380298195,269.28179380298195,False,True
a090_i020,PAIRING_DESTROYED,3000.0,1.0,88.0,88.0,92.0,92.0,72.0,72.0,23,23,0,0.13164055038671085,412.2955323107982,412.2955323107982,False,True
a090_i020,PAIRING_DESTROYED,10000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.13868362216215546,586.4278914723882,586.4278914723882,False,True
a090_i020,PAIRING_DESTROYED,30000.0,1.0,96.0,96.0,100.0,100.0,80.0,80.0,25,25,0,0.8663514886257235,755.2415298063061,755.2415298063061,False,True
a090_i020,PAIRING_DESTROYED,100000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.4849834597141829,945.7635024871003,945.7635024871003,False,True
a090_i020,PAIRING_DESTROYED,1000000.0,1.0,100.0,100.0,104.0,104.0,84.0,84.0,26,26,0,0.8996608723437589,1321.6885327228747,1321.6885327228747,False,True
a090_i050,DIRECT_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9696768144706652,0.0007667801141247519,0.0007667801141247519,False,True
a090_i050,DIRECT_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7270913302359869,0.006890779324510174,0.006890779324510174,False,True
a090_i050,DIRECT_PHYSICAL,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.15513732321834928,0.0753011370199287,0.0753011370199287,False,True
a090_i050,DIRECT_PHYSICAL,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.6601540364814766,0.5956339470134483,0.5956339470134483,False,True
a090_i050,DIRECT_PHYSICAL,100.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.9707356725726358,3.242648695742246,3.242648695742246,False,True
a090_i050,DIRECT_PHYSICAL,300.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.7366210531537225,8.045307949580517,8.045307949580517,False,True
a090_i050,DIRECT_PHYSICAL,1000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9990752856480069,17.347617928132262,17.347617928132262,False,True
a090_i050,DIRECT_PHYSICAL,3000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9916775708320617,29.52899114973358,29.52899114973358,False,True
a090_i050,DIRECT_PHYSICAL,10000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9075285648006851,44.16133609631233,44.16133609631233,False,True
a090_i050,DIRECT_PHYSICAL,30000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.16775708320616578,59.40093573964887,59.40093573964887,False,True
a090_i050,DIRECT_PHYSICAL,100000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.999898029593686,80.73342596200006,80.73342596200006,False,True
a090_i050,DIRECT_PHYSICAL,1000000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.9898029593686012,126.41875190218134,126.41875190218134,False,True
a090_i050,RESOLVED_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9695162940136064,0.006827190983198067,0.006827190983198067,False,True
a090_i050,RESOLVED_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.725646646122458,0.06136805467857737,0.06136805467857737,False,True
a090_i050,RESOLVED_PHYSICAL,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.11188256783020367,0.6724606619249871,0.6724606619249871,False,True
a090_i050,RESOLVED_PHYSICAL,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.35918549877202466,5.454985155221877,5.454985155221877,False,True
a090_i050,RESOLVED_PHYSICAL,100.0,1.0,84.0,84.0,88.0,88.0,32.0,32.0,22,22,0,0.06587082526933852,34.49132967306667,34.49132967306667,False,True
a090_i050,RESOLVED_PHYSICAL,300.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.22586802954186558,97.56666630957217,97.56666630957217,False,True
a090_i050,RESOLVED_PHYSICAL,1000.0,1.0,104.0,104.0,108.0,108.0,52.0,52.0,27,27,0,0.2939408379468851,195.8856847944893,195.8856847944893,False,True
a090_i050,RESOLVED_PHYSICAL,3000.0,1.0,116.0,116.0,120.0,120.0,64.0,64.0,30,30,0,0.3967649075674311,307.5608437988318,307.5608437988318,False,True
a090_i050,RESOLVED_PHYSICAL,10000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.9750615362680756,447.71939892093224,447.71939892093224,False,True
a090_i050,RESOLVED_PHYSICAL,30000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.7755538264126797,583.1464661501084,583.1464661501084,False,True
a090_i050,RESOLVED_PHYSICAL,100000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9992612249031364,736.441656803585,736.441656803585,False,True
a090_i050,RESOLVED_PHYSICAL,1000000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9261224903136381,1039.3130296305342,1039.3130296305342,False,True
a090_i050,UNRESOLVED_IMAGE,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9702898538303076,0.0009284999080042236,0.0009284999080042236,False,True
a090_i050,UNRESOLVED_IMAGE,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7326086844727688,0.008345829857399288,0.008345829857399288,False,True
a090_i050,UNRESOLVED_IMAGE,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.16509827322945259,0.09141611121120116,0.09141611121120116,False,True
a090_i050,UNRESOLVED_IMAGE,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.6537458916564798,0.7374850076110329,0.7374850076110329,False,True
a090_i050,UNRESOLVED_IMAGE,100.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.886258384720715,4.696775388923957,4.696775388923957,False,True
a090_i050,UNRESOLVED_IMAGE,300.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.023674537513564076,18.433324375117948,18.433324375117948,False,True
a090_i050,UNRESOLVED_IMAGE,1000.0,1.0,88.0,88.0,92.0,92.0,36.0,36.0,23,23,0,0.04685598345666209,65.332179891336,65.332179891336,False,True
a090_i050,UNRESOLVED_IMAGE,3000.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.4721771595453693,138.0774106588639,138.0774106588639,False,True
a090_i050,UNRESOLVED_IMAGE,10000.0,1.0,100.0,100.0,104.0,104.0,48.0,48.0,26,26,0,0.2408094906218361,235.76922905909748,235.76922905909748,False,True
a090_i050,UNRESOLVED_IMAGE,30000.0,1.0,104.0,104.0,108.0,108.0,52.0,52.0,27,27,0,0.1950853482640732,336.6871867427261,336.6871867427261,False,True
a090_i050,UNRESOLVED_IMAGE,100000.0,1.0,116.0,116.0,120.0,120.0,64.0,64.0,30,30,0,0.4889613531148964,462.42660288430153,462.42660288430153,False,True
a090_i050,UNRESOLVED_IMAGE,1000000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.7642358586457232,739.0488819188868,739.0488819188868,False,True
a090_i050,TOTAL_FLUX,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9947525180945005,0.0005327272581913807,0.0005327272581913807,False,True
a090_i050,TOTAL_FLUX,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9527726628505044,0.004793919192596142,0.004793919192596142,False,True
a090_i050,TOTAL_FLUX,10.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.47525180945004974,0.05318688095135445,0.05318688095135445,False,True
a090_i050,TOTAL_FLUX,30.0,1.0,52.0,52.0,56.0,56.0,0.0,0.0,14,14,0,0.157021049121437,0.47261039357498225,0.47261039357498225,False,True
a090_i050,TOTAL_FLUX,100.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.3227728127370869,4.653779653779053,4.653779653779053,False,True
a090_i050,TOTAL_FLUX,300.0,1.0,76.0,76.0,80.0,80.0,24.0,24.0,20,20,0,0.010999735717110992,25.12892937981838,25.12892937981838,False,True
a090_i050,TOTAL_FLUX,1000.0,1.0,92.0,92.0,96.0,96.0,40.0,40.0,24,24,0,0.15504430694788418,81.59319242403834,81.59319242403834,False,True
a090_i050,TOTAL_FLUX,3000.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.6562556650241818,156.63471541805148,156.63471541805148,False,True
a090_i050,TOTAL_FLUX,10000.0,1.0,104.0,104.0,108.0,108.0,52.0,52.0,27,27,0,0.3207099526333219,256.87926347691155,256.87926347691155,False,True
a090_i050,TOTAL_FLUX,30000.0,1.0,112.0,112.0,116.0,116.0,60.0,60.0,29,29,0,0.5027613028021348,365.87280481165664,365.87280481165664,False,True
a090_i050,TOTAL_FLUX,100000.0,1.0,116.0,116.0,120.0,120.0,64.0,64.0,30,30,0,0.3005375878452696,501.18794038835125,501.18794038835125,False,True
a090_i050,TOTAL_FLUX,1000000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.4438740951648541,784.0155531773804,784.0155531773804,False,True
a090_i050,DELAY_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9695162940136064,0.006827190983198067,0.006827190983198067,False,True
a090_i050,DELAY_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.725646646122458,0.06136805467857737,0.06136805467857737,False,True
a090_i050,DELAY_ONLY,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.11188256783020367,0.6724606619249871,0.6724606619249871,False,True
a090_i050,DELAY_ONLY,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.35918549877202466,5.454985155221877,5.454985155221877,False,True
a090_i050,DELAY_ONLY,100.0,1.0,84.0,84.0,88.0,88.0,32.0,32.0,22,22,0,0.06587082526933852,34.49132967306667,34.49132967306667,False,True
a090_i050,DELAY_ONLY,300.0,1.0,96.0,96.0,100.0,100.0,44.0,44.0,25,25,0,0.22586802954186558,97.56666630957217,97.56666630957217,False,True
a090_i050,DELAY_ONLY,1000.0,1.0,104.0,104.0,108.0,108.0,52.0,52.0,27,27,0,0.2939408379468851,195.8856847944893,195.8856847944893,False,True
a090_i050,DELAY_ONLY,3000.0,1.0,116.0,116.0,120.0,120.0,64.0,64.0,30,30,0,0.3967649075674311,307.5608437988318,307.5608437988318,False,True
a090_i050,DELAY_ONLY,10000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.9750615362680756,447.71939892093224,447.71939892093224,False,True
a090_i050,DELAY_ONLY,30000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.7755538264126797,583.1464661501084,583.1464661501084,False,True
a090_i050,DELAY_ONLY,100000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9992612249031364,736.441656803585,736.441656803585,False,True
a090_i050,DELAY_ONLY,1000000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9261224903136381,1039.3130296305342,1039.3130296305342,False,True
a090_i050,SPATIAL_ONLY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9693405319940951,0.0007745506877586931,0.0007745506877586931,False,True
a090_i050,SPATIAL_ONLY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7240647879468562,0.006960506417769912,0.006960506417769912,False,True
a090_i050,SPATIAL_ONLY,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.14601127182241092,0.07605053664982929,0.07605053664982929,False,True
a090_i050,SPATIAL_ONLY,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.6567149383338895,0.6008785606297418,0.6008785606297418,False,True
a090_i050,SPATIAL_ONLY,100.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.9704082129425146,3.259859446515407,3.259859446515407,False,True
a090_i050,SPATIAL_ONLY,300.0,1.0,60.0,60.0,64.0,64.0,8.0,8.0,16,16,0,0.7336739164826314,8.074197110803398,8.074197110803398,False,True
a090_i050,SPATIAL_ONLY,1000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9990629916000623,17.400972741723383,17.400972741723383,False,True
a090_i050,SPATIAL_ONLY,3000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9915669244005607,29.59245246449762,29.59245246449762,False,True
a090_i050,SPATIAL_ONLY,10000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.9062991600062305,44.23033148091757,44.23033148091757,False,True
a090_i050,SPATIAL_ONLY,30000.0,1.0,64.0,64.0,68.0,68.0,12.0,12.0,17,17,0,0.15669244005607375,59.48964999117807,59.48964999117807,False,True
a090_i050,SPATIAL_ONLY,100000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.999896375004784,80.8457833596936,80.8457833596936,False,True
a090_i050,SPATIAL_ONLY,1000000.0,1.0,68.0,68.0,72.0,72.0,16.0,16.0,18,18,0,0.9896375004783984,126.53682750862204,126.53682750862204,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.919936568273462,1.6051980672980593,1.6051980672980593,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.2794291144611587,12.211622084829752,12.211622084829752,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,10.0,1.0,92.0,92.0,96.0,96.0,40.0,40.0,24,24,0,0.058738967341929516,63.1185134459324,63.1185134459324,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,30.0,1.0,112.0,112.0,116.0,116.0,60.0,60.0,29,29,0,0.09225902438628975,155.59350605614122,155.59350605614122,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,100.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.06238266421702199,287.9359331186247,287.9359331186247,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,300.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.9126653517211997,420.99184936229415,420.99184936229415,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,1000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.029615019124440645,572.1585170775437,572.1585170775437,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,3000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9974128052178641,714.7389144672101,714.7389144672101,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,10000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9712533913096009,873.3684741548005,873.3684741548005,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,30000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.7412805217864082,1019.1554245089146,1019.1554245089146,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,100000.0,1.0,128.0,128.0,132.0,132.0,76.0,76.0,33,33,0,0.999974418569397,1182.5731627973707,1182.5731627973707,False,True
a090_i050,EQUALIZED_ORDER_SENSITIVITY,1000000.0,1.0,128.0,128.0,132.0,132.0,76.0,76.0,33,33,0,0.9974418569396932,1503.76457659305,1503.76457659305,False,True
a090_i050,PAIRING_DESTROYED,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9694623021040266,0.0038020906221835717,0.0038020906221835717,False,True
a090_i050,PAIRING_DESTROYED,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.7251607189362397,0.03418507874260673,0.03418507874260673,False,True
a090_i050,PAIRING_DESTROYED,10.0,1.0,48.0,48.0,52.0,52.0,0.0,0.0,13,13,0,0.14115051703707093,0.3756876323464197,0.3756876323464197,False,True
a090_i050,PAIRING_DESTROYED,30.0,1.0,56.0,56.0,60.0,60.0,4.0,4.0,15,15,0,0.4866095163545793,3.115345173447917,3.115345173447917,False,True
a090_i050,PAIRING_DESTROYED,100.0,1.0,72.0,72.0,76.0,76.0,20.0,20.0,19,19,0,0.09201028059651972,22.207069727629655,22.207069727629655,False,True
a090_i050,PAIRING_DESTROYED,300.0,1.0,92.0,92.0,96.0,96.0,40.0,40.0,24,24,0,0.5130058797981378,73.5163431178034,73.5163431178034,False,True
a090_i050,PAIRING_DESTROYED,1000.0,1.0,100.0,100.0,104.0,104.0,48.0,48.0,26,26,0,0.300543644267272,161.53657109217193,161.53657109217193,False,True
a090_i050,PAIRING_DESTROYED,3000.0,1.0,112.0,112.0,116.0,116.0,60.0,60.0,29,29,0,0.013111687790068216,264.8459372131176,264.8459372131176,False,True
a090_i050,PAIRING_DESTROYED,10000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.7055242614048349,400.9122697557405,400.9122697557405,False,True
a090_i050,PAIRING_DESTROYED,30000.0,1.0,120.0,120.0,124.0,124.0,68.0,68.0,31,31,0,0.8813990382151442,535.1417696239323,535.1417696239323,False,True
a090_i050,PAIRING_DESTROYED,100000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.3177884642761748,687.0267472076207,687.0267472076207,False,True
a090_i050,PAIRING_DESTROYED,1000000.0,1.0,124.0,124.0,128.0,128.0,72.0,72.0,32,32,0,0.9670625197130495,988.8355170030914,988.8355170030914,False,True
a090_i075,DIRECT_PHYSICAL,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.9780465614442408,0.0005693991239334583,0.0005693991239334583,False,True
a090_i075,DIRECT_PHYSICAL,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0,0,0.8024190529981676,0.00511913608553535,0.00511913608553535,False,True
a090_i075,DIRECT_PHYSICAL,10.0,1.0,124.0,124.0,92.0,92.0,0.0,0.0,23,23,0,0.0071575167597723865,0.05620198175029338,0.05620198175029338,False,True
a090_i075,DIRECT_PHYSICAL,30.0,1.0,136.0,136.0,120.0,120.0,0.0,0.0,30,30,0,0.4661843706474109,0.459614062121863,0.459614062121863,False,True
a090_i075,DIRECT_PHYSICAL,100.0,1.0,140.0,140.0,128.0,128.0,4.0,4.0,32,32,0,0.9142380637795666,2.8274448412206192,2.8274448412206192,False,True
a090_i075,DIRECT_PHYSICAL,300.0,1.0,140.0,140.0,128.0,128.0,4.0,4.0,32,32,0,0.22814257401609916,7.896874814126561,7.896874814126561,False,True
a090_i075,DIRECT_PHYSICAL,1000.0,1.0,144.0,144.0,136.0,136.0,8.0,8.0,34,34,0,0.9902051187649481,18.177050253263836,18.177050253263836,False,True
