arm,snr0,retarded_age,fisher_information,sqrt_fisher,crlb,detectable
RESOLVED_PHYSICAL,100.0,100.00038218551549,0.04057745013027956,0.2014384524619854,24.644229659314732,False
RESOLVED_PHYSICAL,100.0,104.00038218551549,0.013544923730015949,0.11638266077906945,73.82839652200998,False
RESOLVED_PHYSICAL,100.0,108.00038218551549,0.006798520673506571,0.08245314229007025,147.09082284576118,False
RESOLVED_PHYSICAL,100.0,112.00038218551549,0.0030120426007484427,0.05488207904907068,332.000616376248,False
RESOLVED_PHYSICAL,100.0,116.00038218551549,0.0007157786024059987,0.026754038992383912,1397.0800421228398,False
RESOLVED_PHYSICAL,100.0,120.00038218551549,0.00023246296337090777,0.01524673615469579,4301.760527781123,False
RESOLVED_PHYSICAL,10000.0,0.0003821855154910736,2302530.45736996,1517.4091265607835,4.343047870655483e-07,True
RESOLVED_PHYSICAL,10000.0,4.000382185515491,2397301.9730732045,1548.3223091698978,4.171356012851635e-07,True
RESOLVED_PHYSICAL,10000.0,8.000382185515491,2359645.8630827484,1536.1138835004222,4.2379240700702207e-07,True
RESOLVED_PHYSICAL,10000.0,12.000382185515491,2426781.9134457293,1557.8131831017895,4.1206834221873856e-07,True
RESOLVED_PHYSICAL,10000.0,16.00038218551549,2564325.984004347,1601.3512993732347,3.8996602079367485e-07,True
RESOLVED_PHYSICAL,10000.0,20.00038218551549,2725054.4463731307,1650.7738931704519,3.669651449830423e-07,True
RESOLVED_PHYSICAL,10000.0,24.00038218551549,2892271.8008885565,1700.668045471707,3.4574897134245215e-07,True
RESOLVED_PHYSICAL,10000.0,28.00038218551549,3015279.1841260083,1736.4559263413535,3.3164424881931933e-07,True
RESOLVED_PHYSICAL,10000.0,32.00038218551549,3073707.3640578287,1753.1991798018355,3.253400150233645e-07,True
RESOLVED_PHYSICAL,10000.0,36.00038218551549,2962561.905645061,1721.209431081837,3.375456891194523e-07,True
RESOLVED_PHYSICAL,10000.0,40.00038218551549,2502889.7387071466,1582.0523817835951,3.995381756275625e-07,True
RESOLVED_PHYSICAL,10000.0,44.00038218551549,1945862.969628699,1394.9419233891779,5.13910802357689e-07,True
RESOLVED_PHYSICAL,10000.0,48.00038218551549,1413897.6858067852,1189.074297849712,7.072647547544356e-07,True
RESOLVED_PHYSICAL,10000.0,52.00038218551549,900067.3293112065,948.7187830496488,1.111027994722649e-06,True
RESOLVED_PHYSICAL,10000.0,56.00038218551549,399379.3567736407,631.9646800048565,2.5038850482369264e-06,True
RESOLVED_PHYSICAL,10000.0,60.00038218551549,78196.0841655439,279.6356274968265,1.2788364157506459e-05,True
RESOLVED_PHYSICAL,10000.0,64.00038218551549,30291.0278882605,174.04317822960056,3.301307580874655e-05,True
RESOLVED_PHYSICAL,10000.0,68.00038218551549,25824.073544212857,160.69870423937107,3.8723557624939416e-05,True
RESOLVED_PHYSICAL,10000.0,72.00038218551549,23010.78723415777,151.69306916981333,4.345787868202856e-05,True
