arm,estimator,snr0,regime,retarded_age,median_normalized_error,median_structure_normalized_error,median_absolute_error,in_old_band,freeze_sha256
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,116.0,0.7706896525842806,1.2542711332461272,0.7892132518383843,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_ID,120.0,0.7745422566203544,1.2276527688163932,0.7940063176963374,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,0.0,0.49490440939299263,27.548806424993355,0.49584396011664866,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,4.0,0.413883946940038,24.70663060871877,0.4141029124636244,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,8.0,0.3361221879503089,21.85280058861512,0.3366901001618933,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,12.0,0.27536223542033406,19.78977665989921,0.2753622811733721,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,16.0,0.2407549687788478,18.815657091542032,0.24083493484315233,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,20.0,0.22695815166295907,18.46093815945786,0.22701837687048965,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,24.0,0.22493093754998045,18.375301073574008,0.22545505364065985,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,28.0,0.2371000886429524,18.780927233849837,0.23751883853001224,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,32.0,0.27026629563773985,20.573893304680553,0.2708101762664146,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,36.0,0.3219790600646184,22.325052858266368,0.32199446475744986,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,40.0,0.3895074905140754,24.31995984737305,0.3895421825350411,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,44.0,0.46310521970716156,25.37147288302195,0.4631385149450574,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,48.0,0.5336055942065079,25.687045720821473,0.5338043817007542,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,52.0,0.5983137826824394,25.760577017690302,0.5988439797208627,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,56.0,0.6549887052342497,25.058816205283254,0.6555148766337895,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,60.0,0.6982396839259458,23.23573963043745,0.6987013782462668,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,64.0,0.7272067043778165,19.900261136261207,0.7279273219882402,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,68.0,0.7483369156914885,15.023140864647782,0.7486976825640601,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,72.0,0.761301110763342,10.432743785951528,0.7615703846471608,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,76.0,0.7739504270433639,8.486963998868397,0.7745194027168165,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,80.0,0.7826659838572305,9.552439822902395,0.7829600412971549,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,84.0,0.7891052756811148,10.251582680848841,0.7901402478036805,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,88.0,0.7864844049614237,9.402175575145602,0.7877599399954822,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,92.0,0.7789045353569863,7.564981037738701,0.7789855735599391,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,96.0,0.7722372044314243,6.604252304649052,0.7726407265678654,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,100.0,0.767880021105265,7.772458046503483,0.7684111732129669,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,104.0,0.7675888244181737,9.416858437491992,0.7678912653378542,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,108.0,0.7679205054462317,9.72416404405546,0.7680072035639441,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,112.0,0.7667842820144177,8.44631001301266,0.7669139517578984,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,116.0,0.7678013546217726,6.759591001334485,0.7678013546217737,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,TSVD,1.0,OFF_GRID_OOD,120.0,0.7698882101531788,6.645394633538154,0.7698882101531788,True,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,0.0,0.44182217362761744,1.7968226078360132,0.554126792634608,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,4.0,0.38213922380195897,1.6999037861142539,0.4842325724358505,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,8.0,0.32869588716380793,1.572033266681073,0.4183678472629703,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,12.0,0.29098762502832365,1.4692789048247223,0.36797375405509936,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,16.0,0.27106530509334054,1.4170882788284045,0.3422940517115749,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,20.0,0.25694824112646364,1.4018357538492172,0.3247742879598067,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,24.0,0.2534302790326175,1.3770346247208085,0.3218026767113167,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,28.0,0.26368394709527276,1.4228472343627097,0.33256617244386794,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
DIRECT_PHYSICAL,RIDGE_IDENTITY,1.0,IN_CLASS_ID,32.0,0.2883713232020976,1.4880222401268077,0.36359145683373595,False,4ef162320e09086a16f1e130b09a507d399438740647147560f339cd2aa60069
