geometry,source_class,arm,retarded_age,lambda_max_per_snr2,lambda_min_per_snr2,log_information_volume_at_reference_snr
a098_i075,C528_S,DELAY_ONLY,216.0,2.183493255502244e-71,0.0,2.1834932562859798e-67
a098_i075,C528_S,DELAY_ONLY,220.0,2.595326626579358e-86,0.0,2.5953266270565197e-82
a098_i075,C528_S,DELAY_ONLY,224.0,8.811990739856396e-103,0.0,8.811990740686663e-99
a098_i075,C528_S,DELAY_ONLY,228.0,8.546688664665201e-121,0.0,8.546688665077904e-117
a098_i075,C528_S,DELAY_ONLY,232.0,2.3679012016021175e-140,0.0,2.36790120166072e-136
a098_i075,C528_S,DELAY_ONLY,236.0,1.874006591012523e-161,0.0,1.8740065910362928e-157
a098_i075,C528_S,DELAY_ONLY,240.0,4.2366295613800206e-184,0.0,4.236629561407567e-180
a098_i075,C528_S,DELAY_ONLY,244.0,2.735972403505697e-208,0.0,2.735972403514815e-204
a098_i075,C528_S,DELAY_ONLY,248.0,5.047133299361785e-234,0.0,5.047133299370409e-230
a098_i075,C528_S,DELAY_ONLY,252.0,2.659620547739933e-261,0.0,2.6596205477422642e-257
a098_i075,C528_S,SPATIAL_ONLY,0.0,6.3723224246646604e-18,4.233323831540445e-31,8.449597488829017e-14
a098_i075,C528_S,SPATIAL_ONLY,4.0,6.049512347499414e-12,5.20658505324211e-24,8.104004294701048e-08
a098_i075,C528_S,SPATIAL_ONLY,8.0,1.7074816788737065e-07,4.055714207549656e-18,0.002368388222861372
a098_i075,C528_S,SPATIAL_ONLY,12.0,0.00015897760137367227,1.5871819882592186e-13,1.7932689534800885
a098_i075,C528_S,SPATIAL_ONLY,16.0,0.006986768099092027,7.394920650189413e-11,23.38151787647272
a098_i075,C528_S,SPATIAL_ONLY,20.0,0.03501620391501338,2.563672544462969e-09,55.90891709652841
a098_i075,C528_S,SPATIAL_ONLY,24.0,0.06556702755244083,2.0302790737041867e-08,82.46229045875572
a098_i075,C528_S,SPATIAL_ONLY,28.0,0.08987785403856069,6.22128185073887e-08,106.8850675400974
a098_i075,C528_S,SPATIAL_ONLY,32.0,0.10678455918805421,1.101845252076695e-07,128.4122238206942
a098_i075,C528_S,SPATIAL_ONLY,36.0,0.12072816338137102,1.8446937326041277e-07,145.98094791970246
a098_i075,C528_S,SPATIAL_ONLY,40.0,0.12847633655473706,5.506128289706562e-07,163.28342403058113
a098_i075,C528_S,SPATIAL_ONLY,44.0,0.24689478623819594,1.1632778747647176e-06,170.245187865657
a098_i075,C528_S,SPATIAL_ONLY,48.0,0.3177055096507936,1.2212920766127446e-06,172.9762275383381
a098_i075,C528_S,SPATIAL_ONLY,52.0,0.3182995333716915,1.2078875039658842e-06,175.16020332708288
a098_i075,C528_S,SPATIAL_ONLY,56.0,0.31747110431975023,1.5105797020850383e-06,175.74089344456846
a098_i075,C528_S,SPATIAL_ONLY,60.0,0.31582951339634,2.1205046021089427e-06,176.8015068205644
a098_i075,C528_S,SPATIAL_ONLY,64.0,0.26954173105534596,1.802472257013976e-06,187.77038184026094
a098_i075,C528_S,SPATIAL_ONLY,68.0,0.4130839298287765,1.5252939003352278e-06,197.76550862169074
a098_i075,C528_S,SPATIAL_ONLY,72.0,0.5382089499347651,1.1744798965008132e-06,216.13723695591182
a098_i075,C528_S,SPATIAL_ONLY,76.0,0.900728070461337,4.772040006720981e-07,241.65855610095457
a098_i075,C528_S,SPATIAL_ONLY,80.0,1.3678709733979089,4.1811872018004586e-07,256.84294271891633
a098_i075,C528_S,SPATIAL_ONLY,84.0,1.415006569453281,2.894803461116763e-07,262.90764104396396
a098_i075,C528_S,SPATIAL_ONLY,88.0,1.4197811222958125,3.0914512883074646e-07,262.3999397950824
a098_i075,C528_S,SPATIAL_ONLY,92.0,1.4197019312929835,5.850032144315237e-07,252.67266105573918
a098_i075,C528_S,SPATIAL_ONLY,96.0,1.307468913320616,5.538803280250543e-07,240.47567671752367
a098_i075,C528_S,SPATIAL_ONLY,100.0,0.6212558310234255,3.868979103818351e-07,223.39242650243722
a098_i075,C528_S,SPATIAL_ONLY,104.0,0.641160540134057,2.200556549789483e-07,199.57798861984043
a098_i075,C528_S,SPATIAL_ONLY,108.0,0.4181063511434413,1.50832243323271e-07,186.69697927588078
a098_i075,C528_S,SPATIAL_ONLY,112.0,0.22953290587463823,9.619050602100534e-08,177.11304458434012
a098_i075,C528_S,SPATIAL_ONLY,116.0,0.5177257610896704,8.90001472712552e-08,161.93203682041306
a098_i075,C528_S,SPATIAL_ONLY,120.0,0.5527343194847572,4.411003020336548e-08,144.80903206762844
a098_i075,C528_S,SPATIAL_ONLY,124.0,0.5521092436133108,2.965099758596104e-08,125.94870191116756
a098_i075,C528_S,SPATIAL_ONLY,128.0,0.5517692515195229,1.1968677339606654e-08,101.46082927312524
a098_i075,C528_S,SPATIAL_ONLY,132.0,0.5387671341950229,4.361266102551713e-10,75.44792230037412
a098_i075,C528_S,SPATIAL_ONLY,136.0,0.2660978018477308,1.1685933502353992e-11,52.793722488130555
a098_i075,C528_S,SPATIAL_ONLY,140.0,0.010263674102359063,5.425710473699669e-14,25.01901098277465
a098_i075,C528_S,SPATIAL_ONLY,144.0,0.00017400973501506087,2.5566731790813854e-17,2.373467961569521
a098_i075,C528_S,SPATIAL_ONLY,148.0,1.3864787729284233e-07,4.591552442687646e-22,0.002935111978308932
a098_i075,C528_S,SPATIAL_ONLY,152.0,3.941672966442721e-12,5.473385221248657e-28,8.36776547948723e-08
a098_i075,C528_S,SPATIAL_ONLY,156.0,3.508423892829398e-18,0.0,7.365822442799418e-14
a098_i075,C528_S,SPATIAL_ONLY,160.0,9.70494683970332e-26,0.0,1.9387099519208695e-21
a098_i075,C528_S,SPATIAL_ONLY,164.0,8.03294479699057e-35,0.0,1.50377362891023e-30
a098_i075,C528_S,SPATIAL_ONLY,168.0,1.9561273651001398e-45,0.0,3.412907716836349e-41
a098_i075,C528_S,SPATIAL_ONLY,172.0,1.3880281139805203e-57,0.0,2.2574669937876285e-53
a098_i075,C528_S,SPATIAL_ONLY,176.0,2.8524374623506456e-71,0.0,4.3406982557301494e-67
a098_i075,C528_S,SPATIAL_ONLY,180.0,1.690816725113903e-86,0.0,2.4214905401751013e-82
a098_i075,C528_S,SPATIAL_ONLY,184.0,2.8830809383906647e-103,0.0,3.912378455094072e-99
a098_i075,C528_S,SPATIAL_ONLY,188.0,1.4115081957140356e-121,0.0,1.8278108870418824e-117
a098_i075,C528_S,SPATIAL_ONLY,192.0,1.9815520167983183e-141,0.0,2.465379001600365e-137
a098_i075,C528_S,SPATIAL_ONLY,196.0,7.969205627195954e-163,0.0,9.586582240588346e-159
a098_i075,C528_S,SPATIAL_ONLY,200.0,9.175192012160949e-186,0.0,1.0732049379794471e-181
a098_i075,C528_S,SPATIAL_ONLY,204.0,3.022639104624039e-210,0.0,3.4546622973957366e-206
a098_i075,C528_S,SPATIAL_ONLY,208.0,2.8481559351685106e-236,0.0,3.1941671644435255e-232
a098_i075,C528_S,SPATIAL_ONLY,212.0,7.674013789262183e-264,0.0,8.47471361258402e-260
a098_i075,C528_S,SPATIAL_ONLY,216.0,5.911081375860571e-293,0.0,6.44693684808251e-289
a098_i075,C528_S,SPATIAL_ONLY,220.0,0.0,0.0,0.0
a098_i075,C528_S,SPATIAL_ONLY,224.0,0.0,0.0,0.0
a098_i075,C528_S,SPATIAL_ONLY,228.0,0.0,0.0,0.0
a098_i075,C528_S,SPATIAL_ONLY,232.0,0.0,0.0,0.0
a098_i075,C528_S,SPATIAL_ONLY,236.0,0.0,0.0,0.0
a098_i075,C528_S,SPATIAL_ONLY,240.0,0.0,0.0,0.0
a098_i075,C528_S,SPATIAL_ONLY,244.0,0.0,0.0,0.0
a098_i075,C528_S,SPATIAL_ONLY,248.0,0.0,0.0,0.0
a098_i075,C528_S,SPATIAL_ONLY,252.0,0.0,0.0,0.0
a098_i075,C528_S,UNRESOLVED_IMAGE,0.0,5.8649594604996966e-18,0.0,6.492472426847521e-14
a098_i075,C528_S,UNRESOLVED_IMAGE,4.0,5.568376431874869e-12,0.0,6.19016420189295e-08
a098_i075,C528_S,UNRESOLVED_IMAGE,8.0,1.5721896784760836e-07,0.0,0.0017704085480131646
a098_i075,C528_S,UNRESOLVED_IMAGE,12.0,0.00014652069792875898,0.0,1.131867090181
a098_i075,C528_S,UNRESOLVED_IMAGE,16.0,0.006450051180141412,0.0,8.264129341938137
a098_i075,C528_S,UNRESOLVED_IMAGE,20.0,0.0323459192022877,0.0,16.777737217782818
a098_i075,C528_S,UNRESOLVED_IMAGE,24.0,0.06056341545498724,0.0,24.319761997091852
a098_i075,C528_S,UNRESOLVED_IMAGE,28.0,0.08304472860834028,0.0,30.354946570218996
a098_i075,C528_S,UNRESOLVED_IMAGE,32.0,0.09865396657100611,0.0,36.18330860133558
a098_i075,C528_S,UNRESOLVED_IMAGE,36.0,0.11153122996391063,0.0,42.30991801149058
a098_i075,C528_S,UNRESOLVED_IMAGE,40.0,0.11869187388593937,0.0,48.129305414297015
a098_i075,C528_S,UNRESOLVED_IMAGE,44.0,0.12034605054989556,0.0,52.782424613107764
a098_i075,C528_S,UNRESOLVED_IMAGE,48.0,0.12279074628960321,0.0,57.543359749162924
a098_i075,C528_S,UNRESOLVED_IMAGE,52.0,0.14206348940582517,0.0,63.166513163756264
a098_i075,C528_S,UNRESOLVED_IMAGE,56.0,0.1656953253869659,0.0,70.55806035924972
a098_i075,C528_S,UNRESOLVED_IMAGE,60.0,0.18828961790181536,0.0,83.03772341128689
a098_i075,C528_S,UNRESOLVED_IMAGE,64.0,0.24934221064963336,5.068597810584798e-14,102.37494175132707
a098_i075,C528_S,UNRESOLVED_IMAGE,68.0,0.38181021727750786,2.801559717029075e-11,126.15196494953341
a098_i075,C528_S,UNRESOLVED_IMAGE,72.0,0.4952575247696702,2.4595245156305307e-10,162.53244714731906
a098_i075,C528_S,UNRESOLVED_IMAGE,76.0,0.830562198480532,2.702778824845368e-09,199.41923326242835
a098_i075,C528_S,UNRESOLVED_IMAGE,80.0,1.2591037503686233,1.669771395690919e-09,222.5756534491665
a098_i075,C528_S,UNRESOLVED_IMAGE,84.0,1.302732209130971,2.2706962388465068e-10,234.98969644719398
a098_i075,C528_S,UNRESOLVED_IMAGE,88.0,1.3064596596794047,3.413094900513301e-11,235.25844719447073
a098_i075,C528_S,UNRESOLVED_IMAGE,92.0,1.305848425096448,4.405757220948025e-12,224.4065915434348
a098_i075,C528_S,UNRESOLVED_IMAGE,96.0,1.2013404125290346,6.323101287952769e-13,209.802550312543
a098_i075,C528_S,UNRESOLVED_IMAGE,100.0,0.45936813103966423,1.2549320000229717e-13,190.18007371139552
a098_i075,C528_S,UNRESOLVED_IMAGE,104.0,0.2891416670104521,4.571942679230689e-13,158.99155045260989
a098_i075,C528_S,UNRESOLVED_IMAGE,108.0,0.23797381657634215,2.128520495180791e-12,125.97859152510692
a098_i075,C528_S,UNRESOLVED_IMAGE,112.0,0.210832909287616,3.6611649762043255e-12,99.80168315239005
a098_i075,C528_S,UNRESOLVED_IMAGE,116.0,0.19418754844599606,4.0612184996772183e-11,79.53729911476688
a098_i075,C528_S,UNRESOLVED_IMAGE,120.0,0.17597904920811558,2.2388952971447833e-10,60.91544861684593
a098_i075,C528_S,UNRESOLVED_IMAGE,124.0,0.14935102743604112,2.61863091302429e-10,46.096363054013835
a098_i075,C528_S,UNRESOLVED_IMAGE,128.0,0.12134086532572441,2.2023179669432504e-10,34.8722909581095
a098_i075,C528_S,UNRESOLVED_IMAGE,132.0,0.08723625906785595,2.2108367550358813e-10,27.560173261165566
a098_i075,C528_S,UNRESOLVED_IMAGE,136.0,0.045045390505790206,2.910508942660277e-10,19.816099700115892
a098_i075,C528_S,UNRESOLVED_IMAGE,140.0,0.009298370665906906,3.003504029012592e-10,10.970426640633413
a098_i075,C528_S,UNRESOLVED_IMAGE,144.0,0.0005481745672935346,1.944549845453577e-10,4.74428708861008
a098_i075,C528_S,UNRESOLVED_IMAGE,148.0,0.00012653893987463975,3.514070646825546e-12,2.3880673257373344
a098_i075,C528_S,UNRESOLVED_IMAGE,152.0,1.8195909042924436e-05,1.9186662817764907e-13,0.5337429938636811
a098_i075,C528_S,UNRESOLVED_IMAGE,156.0,1.7421342536798023e-05,1.7713678413722576e-17,0.1735215001781299
a098_i075,C528_S,UNRESOLVED_IMAGE,160.0,8.534880672990271e-06,2.433193542916673e-22,0.08392994414956381
a098_i075,C528_S,UNRESOLVED_IMAGE,164.0,6.244861305821349e-07,0.0,0.006935276232954858
a098_i075,C528_S,UNRESOLVED_IMAGE,168.0,1.407897826428795e-08,0.0,0.00045741309979759634
a098_i075,C528_S,UNRESOLVED_IMAGE,172.0,1.30869561754031e-08,0.0,0.00027350729910092825
a098_i075,C528_S,UNRESOLVED_IMAGE,176.0,1.1471394258328279e-08,0.0,0.00019141040055649177
a098_i075,C528_S,UNRESOLVED_IMAGE,180.0,5.344598567538933e-09,0.0,6.158982521424059e-05
a098_i075,C528_S,UNRESOLVED_IMAGE,184.0,3.745893868394616e-10,0.0,3.777287302846406e-06
a098_i075,C528_S,UNRESOLVED_IMAGE,188.0,9.816376800945013e-13,0.0,9.819915791334275e-09
a098_i075,C528_S,UNRESOLVED_IMAGE,192.0,7.505288055821243e-17,0.0,7.505418271784243e-13
a098_i075,C528_S,UNRESOLVED_IMAGE,196.0,1.6417282678840246e-22,0.0,1.6417314123257148e-18
a098_i075,C528_S,UNRESOLVED_IMAGE,200.0,1.025954232302897e-29,0.0,1.0259549412451903e-25
a098_i075,C528_S,UNRESOLVED_IMAGE,204.0,1.8314727290636277e-38,0.0,1.8314733554626931e-34
a098_i075,C528_S,UNRESOLVED_IMAGE,208.0,9.339316032840587e-49,0.0,9.339317665128057e-45
a098_i075,C528_S,UNRESOLVED_IMAGE,212.0,1.3604154423658946e-60,0.0,1.3604155641909058e-56
a098_i075,C528_S,UNRESOLVED_IMAGE,216.0,5.660696600402031e-74,0.0,5.660696860185938e-70
a098_i075,C528_S,UNRESOLVED_IMAGE,220.0,6.728372792082176e-89,0.0,6.728372950329937e-85
a098_i075,C528_S,UNRESOLVED_IMAGE,224.0,2.2845046989822454e-105,0.0,2.2845047265185336e-101
a098_i075,C528_S,UNRESOLVED_IMAGE,228.0,2.2157252534160438e-123,0.0,2.2157252671032595e-119
a098_i075,C528_S,UNRESOLVED_IMAGE,232.0,6.138773384451856e-143,0.0,6.1387734038860604e-139
a098_i075,C528_S,UNRESOLVED_IMAGE,236.0,4.858353792553391e-164,0.0,4.858353800435828e-160
a098_i075,C528_S,UNRESOLVED_IMAGE,240.0,1.0983443385892122e-186,0.0,1.0983443395024758e-182
a098_i075,C528_S,UNRESOLVED_IMAGE,244.0,7.092996346246467e-211,0.0,7.092996349269027e-207
a098_i075,C528_S,UNRESOLVED_IMAGE,248.0,1.3084670739193593e-236,0.0,1.3084670742051153e-232
a098_i075,C528_S,UNRESOLVED_IMAGE,252.0,6.895054498119028e-264,0.0,6.895054498890747e-260
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,0.0,6.372281487298327e-18,0.0,7.054999988645405e-14
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,4.0,6.049473745150769e-12,0.0,6.725763563385564e-08
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,8.0,1.7074709377236816e-07,0.0,0.00192276291976709
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,12.0,0.00015897651743113002,0.0,1.1986317371683812
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,16.0,0.006986679556923345,0.0,8.490261908444143
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,20.0,0.035015308859204154,0.0,17.166057275210285
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,24.0,0.06556493361653408,0.0,24.823876293632996
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,28.0,0.08987472946461351,0.0,30.952558254504005
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,32.0,0.10678014029310601,0.0,36.895604668598885
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,36.0,0.12072163440227546,0.0,43.12058555811078
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,40.0,0.1284640626487411,0.0,49.04055971714836
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,44.0,0.13026603715123358,0.0,53.78820205867606
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,48.0,0.13289093597254303,0.0,58.654428781510894
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,52.0,0.15365397349961712,0.0,64.41799100066918
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,56.0,0.17918514434643662,0.0,71.98717303728415
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,60.0,0.20377328797493705,5.080638010746554e-19,84.7484054485588
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,64.0,0.26933453515974903,5.778211348133324e-14,104.46683251366807
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,68.0,0.4125811161944033,3.041059061081535e-11,128.69656640468926
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,72.0,0.5372834728920403,2.6707352539789076e-10,165.87520218430532
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,76.0,0.9001409899154147,2.9937502031834683e-09,212.32307847695543
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,80.0,1.3959817454813592,1.9824507933897224e-09,264.935120470283
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,84.0,2.7367792970776916,2.58426664763843e-10,306.3323357630072
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,88.0,4.944929783724644,4.396286718680113e-11,326.2180648400119
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,92.0,11.271544881303797,6.395018620467092e-12,334.56511694997164
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,96.0,14.31497797370718,1.06659725699522e-12,351.23648233781324
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,100.0,14.474723199871772,7.428450023269874e-12,375.93910600234597
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,104.0,17.157947378395406,8.332436646387747e-11,397.6467107914737
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,108.0,18.532197006112284,2.3805840840889643e-09,414.52376403345824
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,112.0,16.2888972453322,2.5499979796172384e-08,429.4336539973759
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,116.0,17.15564403424061,4.5202027782757606e-07,440.23269282064615
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,120.0,34.196932608816226,2.687303079064126e-06,447.23570784358753
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,124.0,37.472994299558636,1.0540171741699147e-05,447.4061925671724
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,128.0,38.11060577566438,1.9104721275581744e-05,440.6409369264975
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,132.0,41.31526281090553,3.690698408999165e-05,426.15159343197826
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,136.0,37.29724008506657,7.675096806269536e-05,404.8425439991047
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,140.0,35.43171184406451,0.0001101222964224386,380.60511121745674
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,144.0,34.97271965150821,7.153042276468036e-05,337.19058899345106
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,148.0,29.575202148258292,1.7508743156292082e-06,266.87035492339857
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,152.0,11.107710350167434,6.850665975674379e-08,176.54470938764783
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,156.0,0.2799282266527885,1.5727145357380986e-11,106.22389280502125
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,160.0,0.025280701635511688,2.0291160214312816e-16,73.4296817669932
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,164.0,0.01271105172847083,0.0,51.20330855892253
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,168.0,0.011060159016879664,0.0,31.231973852561474
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,172.0,0.01034426226996311,0.0,18.019855379807677
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,176.0,0.009134093865055766,0.0,11.515879048878716
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,180.0,0.0043706930111137195,0.0,6.408680479713069
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,184.0,0.0003081646310719731,0.0,1.430888226822565
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,188.0,8.078291142346414e-07,0.0,0.00804860627365156
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,192.0,6.17649262393365e-11,0.0,6.176593045778743e-07
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,196.0,1.3510645947040485e-16,0.0,1.3510671143201788e-12
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,200.0,8.44311756480862e-24,0.0,8.443123306435053e-20
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,204.0,1.5072153415951515e-32,0.0,1.5072158495683599e-28
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,208.0,7.685814908447236e-43,0.0,7.685816232286888e-39
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,212.0,1.1195574977733982e-54,0.0,1.1195575965784858e-50
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,216.0,4.6584852863619646e-68,0.0,4.6584854970575525e-64
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,220.0,5.537132241082673e-83,0.0,5.537132369428218e-79
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,224.0,1.880039203316034e-99,0.0,1.8800392256491133e-95
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,228.0,1.823436976100478e-117,0.0,1.8234369872013823e-113
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,232.0,5.05191984423764e-137,0.0,5.051919859999591e-133
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,236.0,3.99819514385271e-158,0.0,3.998195150245693e-154
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,240.0,9.038853875887727e-181,0.0,9.038853883294675e-177
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,244.0,5.837200162407889e-205,0.0,5.8372001648593066e-201
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,248.0,1.0768064501301048e-230,0.0,1.0768064503618653e-226
a098_i075,C528_S,EQUALIZED_ORDER_SENSITIVITY,252.0,5.674303393308571e-258,0.0,5.674303393934471e-254
a098_i075,C528_S,PAIRING_DESTROYED,0.0,5.608585207075987e-18,0.0,8.90863562266639e-14
a098_i075,C528_S,PAIRING_DESTROYED,4.0,5.227381404273047e-12,0.0,8.520077916661703e-08
a098_i075,C528_S,PAIRING_DESTROYED,8.0,1.3981793116995335e-07,0.0,0.0024805999235251153
a098_i075,C528_S,PAIRING_DESTROYED,12.0,0.00010970390408493385,0.0,2.0620111501083214
a098_i075,C528_S,PAIRING_DESTROYED,16.0,0.0031014153774819382,0.0,38.741293614465974
a098_i075,C528_S,PAIRING_DESTROYED,20.0,0.049143667936128566,0.0,101.9681613092536
a098_i075,C528_S,PAIRING_DESTROYED,24.0,0.4874436215178025,0.0,154.7931140622236
a098_i075,C528_S,PAIRING_DESTROYED,28.0,1.2611444152040554,2.6161406097805547e-16,186.42187208718445
a098_i075,C528_S,PAIRING_DESTROYED,32.0,2.6164826832617876,7.1409611216332914e-12,208.83491564375234
a098_i075,C528_S,PAIRING_DESTROYED,36.0,2.786040776367386,2.4554911942849675e-09,231.05650360313595
a098_i075,C528_S,PAIRING_DESTROYED,40.0,2.8364183363898086,2.9610082458344276e-08,246.99334698537268
a098_i075,C528_S,PAIRING_DESTROYED,44.0,2.852887378473244,4.769232644512532e-07,252.21294832957554
a098_i075,C528_S,PAIRING_DESTROYED,48.0,2.7722058683413264,5.590375704070997e-07,247.95521121263067
a098_i075,C528_S,PAIRING_DESTROYED,52.0,1.60946235854872,1.203626543414555e-07,237.25799852894352
a098_i075,C528_S,PAIRING_DESTROYED,56.0,1.4365028963722803,9.930385198570978e-08,228.3779428499064
a098_i075,C528_S,PAIRING_DESTROYED,60.0,1.0091137279225162,5.049570975542229e-10,227.38177829666992
a098_i075,C528_S,PAIRING_DESTROYED,64.0,1.0955479727488613,8.52882748900184e-08,232.58378683777525
a098_i075,C528_S,PAIRING_DESTROYED,68.0,1.5240862218605633,2.8777455046045548e-08,232.3359129670787
a098_i075,C528_S,PAIRING_DESTROYED,72.0,1.5422866308404175,1.7560055465970056e-07,235.19863917817108
a098_i075,C528_S,PAIRING_DESTROYED,76.0,2.2433851019548006,2.4028205188788697e-06,249.36012511507244
a098_i075,C528_S,PAIRING_DESTROYED,80.0,2.6246680147826456,3.1370350375760228e-06,290.0022297951929
a098_i075,C528_S,PAIRING_DESTROYED,84.0,2.766034666521594,5.936892958402663e-06,319.9985054837267
a098_i075,C528_S,PAIRING_DESTROYED,88.0,2.8313208632800846,8.711680748716007e-06,335.44919511225226
a098_i075,C528_S,PAIRING_DESTROYED,92.0,2.9563742071513017,9.23995893756476e-06,341.14975737980586
a098_i075,C528_S,PAIRING_DESTROYED,96.0,2.3628886360757893,9.106699787203731e-06,347.0929980291426
a098_i075,C528_S,PAIRING_DESTROYED,100.0,1.201209283552088,9.65921012841998e-06,352.5841101083191
a098_i075,C528_S,PAIRING_DESTROYED,104.0,1.3030532252637506,1.412280818737798e-05,351.9258504084455
a098_i075,C528_S,PAIRING_DESTROYED,108.0,1.225511031722632,1.7387777452556057e-05,347.19949044197415
a098_i075,C528_S,PAIRING_DESTROYED,112.0,1.3505371883286208,1.728829436799228e-05,341.0273786300695
a098_i075,C528_S,PAIRING_DESTROYED,116.0,1.7621585310615573,1.6966939684546497e-05,333.2997497121961
a098_i075,C528_S,PAIRING_DESTROYED,120.0,1.6751865693191017,1.439531706931586e-05,320.32353665067325
a098_i075,C528_S,PAIRING_DESTROYED,124.0,0.9719890843318515,8.702162734886441e-06,300.1072347787158
a098_i075,C528_S,PAIRING_DESTROYED,128.0,0.739654448137675,3.791273732508248e-06,274.30266842767054
a098_i075,C528_S,PAIRING_DESTROYED,132.0,0.7068978561761896,9.127783636889773e-07,238.73441258389514
a098_i075,C528_S,PAIRING_DESTROYED,136.0,0.37739320685696975,3.0966799306600294e-07,194.86394392522482
a098_i075,C528_S,PAIRING_DESTROYED,140.0,0.09980274824392416,5.013695036797915e-08,140.05151224416198
a098_i075,C528_S,PAIRING_DESTROYED,144.0,0.0831896523780388,2.543799992962912e-09,87.09342276359418
a098_i075,C528_S,PAIRING_DESTROYED,148.0,0.04508004805843993,3.002195646847721e-11,56.97196666023662
a098_i075,C528_S,PAIRING_DESTROYED,152.0,0.0023085184575848553,1.2190337924533173e-12,29.86758186620429
a098_i075,C528_S,PAIRING_DESTROYED,156.0,0.0012448661572675738,1.4244005696943245e-14,19.529860830701942
a098_i075,C528_S,PAIRING_DESTROYED,160.0,0.0012234544754534719,4.646951066062572e-19,16.30476610003987
a098_i075,C528_S,PAIRING_DESTROYED,164.0,0.0011526513214902643,1.5403349339639491e-24,8.030475846857716
a098_i075,C528_S,PAIRING_DESTROYED,168.0,0.0010100922588874234,0.0,3.96040819809966
